Date,Open,High,Low,Close,Adj Close,Volume
2022-07-07,0.000001,0.000001,0.000001,0.000001,0.000001,18619643
2022-07-08,0.000001,0.000001,0.000001,0.000001,0.000001,25118801
2022-07-09,0.000001,0.000001,0.000001,0.000001,0.000001,28762465
2022-07-10,0.000001,0.000001,0.000001,0.000001,0.000001,24307321
2022-07-11,0.000001,0.000001,0.000001,0.000001,0.000001,30155191
2022-07-12,0.000001,0.000001,0.000001,0.000001,0.000001,39963965
2022-07-13,0.000001,0.000001,0.000001,0.000001,0.000001,48566570
2022-07-14,0.000001,0.000001,0.000001,0.000001,0.000001,44841603
2022-07-15,0.000001,0.000001,0.000001,0.000001,0.000001,43141575
2022-07-16,0.000001,0.000001,0.000001,0.000001,0.000001,28283202
2022-07-17,0.000001,0.000001,0.000001,0.000001,0.000001,25326874
2022-07-18,0.000001,0.000001,0.000001,0.000001,0.000001,24605230
2022-07-19,0.000001,0.000001,0.000001,0.000001,0.000001,40715394
2022-07-20,0.000001,0.000001,0.000001,0.000001,0.000001,49694551
2022-07-21,0.000001,0.000001,0.000001,0.000001,0.000001,34773601
2022-07-22,0.000001,0.000001,0.000001,0.000001,0.000001,29889766
2022-07-23,0.000001,0.000001,0.000001,0.000001,0.000001,23085129
2022-07-24,0.000001,0.000001,0.000001,0.000001,0.000001,21341419
2022-07-25,0.000001,0.000001,0.000001,0.000001,0.000001,23406930
2022-07-26,0.000001,0.000001,0.000001,0.000001,0.000001,20583177
2022-07-27,0.000001,0.000001,0.000001,0.000001,0.000001,20650274
2022-07-28,0.000001,0.000001,0.000001,0.000001,0.000001,26759214
2022-07-29,0.000001,0.000001,0.000001,0.000001,0.000001,26231612
2022-07-30,0.000001,0.000001,0.000001,0.000001,0.000001,31224109
2022-07-31,0.000001,0.000001,0.000001,0.000001,0.000001,33954938
2022-08-01,0.000001,0.000001,0.000001,0.000001,0.000001,39844774
2022-08-02,0.000001,0.000001,0.000001,0.000001,0.000001,40346091
2022-08-03,0.000001,0.000001,0.000001,0.000001,0.000001,33582215
2022-08-04,0.000001,0.000001,0.000001,0.000001,0.000001,28775667
2022-08-05,0.000001,0.000001,0.000001,0.000001,0.000001,40623164
2022-08-06,0.000001,0.000001,0.000001,0.000001,0.000001,40480121
2022-08-07,0.000001,0.000001,0.000001,0.000001,0.000001,25502301
